msg_id,context_groups
314130,0
314131,0
314132,0
314134,0
314135,0
314136,0
314137,0
314138,0
314139,0
314140,0
314141,0
314142,0
314143,0
314144,0
314145,0
314146,0
314147,0
314148,0
314149,0
314150,0
314151,0
314152,0
314153,0
314154,0
314155,0
314156,0
314157,0
314158,0
314159,0
314160,0
314161,0
314162,0
314163,0
314164,0
314166,0
314167,0
314168,0
314169,0
314170,0
314171,0
314172,0
314173,0
314174,0
314175,0
314176,0
314177,0
314178,0
314179,0
314180,0
314181,0
314182,0
314183,0
314184,0
314185,0
314186,0
314187,0
314188,0
314189,0
314190,0
314191,0
314192,0
314193,0
314194,0
314195,0
314196,0
314197,0
314198,0
314200,0
314201,0
314202,0
314203,0
314204,0
314205,0
314206,0
314207,0
314208,0
314209,0
314210,0
314211,0
314212,0
314213,0
314214,0
314215,0
314216,0
314217,0
314218,0
314219,0
314220,0
314221,0
314222,0
314223,0
314224,0
314226,0
314227,0
314228,0
314229,0
314230,0
314233,0
314235,0
314236,0
314237,0
314238,0
314239,0
314240,0
314241,0
314242,0
314243,0
314244,0
314245,0
314246,0
314247,0
314248,0
314249,0
314250,0
314251,0
314252,0
314253,0
314254,0
314255,0
314256,0
314257,0
314258,0
314259,0
314260,0
314261,0
314262,0
314263,0
314264,0
314265,0
314266,0
314267,0
314268,0
314269,0
314270,0
314271,0
314272,0
314273,0
314274,0
314275,0
314276,0
314277,0
314278,0
314279,0
314280,0
314281,0
314282,0
314283,0
314284,0
314285,0
314286,0
314287,0
314288,0
314289,0
314290,0
314291,0
314292,0
314293,0
314294,0
314295,0
314296,0
314297,0
314298,0
314299,0
314300,0
314301,0
314302,0
314303,0
314304,0
314305,0
314306,0
314307,0
314308,0
314309,0
314310,0
314311,0
314312,0
314313,0
314314,0
314315,0
314316,0
314317,0
314318,0
314319,0
314320,0
314321,0
314322,0
314323,0
314324,0
314325,0
314326,0
314327,0
314328,0
314329,0
314330,0
314331,0
314332,0
314333,0
314334,0
314335,0
314341,0
314342,0
314343,0
314344,0
314345,0
314347,0
314348,0
314349,0
314350,0
314351,0
314352,0
314353,0
314354,0
314355,0
314357,0
314358,0
314359,0
314360,0
314361,0
314362,0
314363,0
314364,0
314365,0
314366,0
314367,0
314368,0
314369,0
314370,0
314371,0
314372,0
314373,0
314374,0
314375,0
314376,0
314377,0
314378,0
314379,0
314380,0
314381,0
314382,0
314383,0
314384,0
314385,0
314386,0
314387,0
314388,0
314389,0
314390,0
314391,0
314392,0
314393,0
314394,0
314395,0
314396,0
314397,0
314398,0
314399,0
314400,1
314401,1
314402,1
314403,1
314404,1
314405,1
314406,1
314407,1
314408,1
314409,1
314410,1
314411,1
314412,1
314413,1
314414,1
314415,1
314416,1
314417,1
314418,1
314419,1
314420,1
314421,1
314422,1
314423,1
314424,1
314425,1
314426,1
314427,1
314428,1
314440,1
314442,1
314443,1
314444,1
314445,1
314446,1
314447,1
314448,1
314449,1
314450,1
314451,1
314452,1
314453,1
314454,1
314455,1
314456,1
314457,1
314458,1
314459,1
314460,1
314461,1
314462,1
314463,1
314464,1
314465,1
314466,1
314467,1
314468,1
314470,1
314471,1
314472,1
314473,1
314474,1
314475,1
314476,1
314477,1
314478,1
314479,1
314480,1
314481,1
314482,1
314483,1
314484,1
314485,1
314486,1
314487,1
314488,1
314489,1
314490,1
314491,1
314492,1
314493,1
314495,1
314497,1
314498,1
314499,1
314500,1
314501,1
314502,1
314503,1
314518,1
314519,1
314520,1
314522,1
314523,1
314524,1
314525,1
314526,1
314527,1
314528,1
314529,1
314530,1
314531,1
314532,1
314533,1
314534,1
314535,1
314536,1
314537,1
314538,1
314539,1
314541,1
314542,1
314543,1
314544,1
314545,1
314546,1
314547,1
314548,1
314549,1
314550,1
314551,1
314552,1
314553,1
314554,1
314555,1
314556,1
314557,1
314558,1
314559,1
314560,1
314561,1
314562,1
314563,1
314564,1
314565,1
314566,1
314567,1
314568,1
314569,1
314570,1
314571,1
314573,1
314574,1
314575,1
314576,1
314577,1
314578,1
314579,1
314580,1
314581,1
314582,1
314583,1
314584,1
314585,1
314586,1
314588,1
314589,1
314590,1
314591,1
314592,1
314593,1
314594,1
314595,1
314596,1
314597,1
314598,1
314599,1
314600,1
314601,1
314602,1
314603,1
314604,1
314606,1
314607,1
314608,1
314610,1
314611,1
314612,1
314613,1
314614,1
314615,1
314616,1
314617,1
314618,1
314619,1
314620,1
314621,1
314622,1
314624,1
314625,1
314626,1
314627,1
314628,1
314629,1
314630,1
314631,1
314632,1
314633,1
314634,1
314635,1
314636,1
314637,1
314638,1
314639,1
314640,1
314641,1
314642,1
314643,1
314644,1
314645,1
314646,1
314647,1
314649,1
314650,1
314651,1
314652,1
314653,1
314654,1
314655,1
314656,1
314657,1
314658,1
314659,1
314660,1
314661,1
314662,1
314663,1
314664,1
314665,1
314666,1
314667,1
314668,1
314669,1
314670,1
314671,1
314672,1
314673,1
314674,1
314675,1
314677,1
314678,1
314679,1
314681,1
314682,1
314683,1
314684,1
314685,1
314686,1
314687,1
314688,1
314689,1
314690,1
314691,1
314692,1
314693,1
314694,1
314695,1
314696,1
314697,1
314698,1
314699,2
314700,2
314701,2
314702,2
314703,2
314704,2
314705,2
314707,2
314709,2
314710,2
314712,2
314713,2
314714,2
314715,2
314716,2
314717,2
314718,2
314719,2
314720,2
314721,2
314722,2
314723,2
314724,2
314725,2
314728,2
314729,2
314730,2
314731,2
314732,2
314733,2
314734,2
314735,2
314736,2
314737,2
314738,2
314739,2
314740,2
314741,2
314742,2
314743,2
314744,2
314745,2
314746,2
314747,2
314748,2
314749,2
314750,2
314751,2
314752,2
314753,2
314754,2
314755,2
314756,2
314757,2
314758,2
314759,2
314760,2
314761,2
314762,2
314763,2
314764,2
314766,2
314767,2
314768,2
314769,2
314770,2
314771,2
314772,2
314773,2
314774,2
314775,2
314776,2
314777,2
314778,2
314779,2
314780,2
314781,2
314782,2
314783,2
314785,2
314786,2
314787,2
314788,2
314789,2
314790,2
314791,2
314793,2
314794,2
314795,2
314796,2
314799,2
314800,2
314801,2
314802,2
314803,2
314804,2
314805,2
314806,2
314807,2
314808,2
314809,2
314810,2
314811,2
314813,2
314814,2
314815,2
314816,2
314817,2
314818,2
314820,2
314821,2
314822,2
314823,2
314824,2
314825,2
314826,2
314828,2
314829,2
314830,2
314831,2
314833,2
314834,2
314835,2
314836,2
314837,2
314838,2
314839,2
314840,2
314841,2
314842,2
314843,2
314844,2
314845,2
314846,2
314847,2
314848,2
314849,2
314850,2
314851,2
314852,2
314853,2
314854,2
314855,2
314856,2
314857,2
314858,2
314859,2
314860,2
314861,2
314863,2
314864,2
314865,2
314866,2
314867,2
314868,2
314870,2
314872,2
314873,2
314874,2
314875,2
314876,2
314877,2
314878,2
314879,2
314880,2
314881,2
314882,2
314883,2
314884,2
314885,2
314886,2
314887,2
314889,2
314890,2
314891,2
314892,2
314893,2
314894,2
314895,2
314896,2
314897,2
314898,2
314899,2
314900,2
314901,2
314902,2
314903,2
314904,2
314905,2
314906,2
314907,2
314908,2
314909,2
314910,2
314911,2
314912,2
314913,2
314914,2
314915,2
314916,2
314917,2
314918,2
314919,2
314920,2
314921,2
314922,2
314923,2
314924,2
314926,2
314927,2
314928,2
314929,2
314930,2
314931,2
314936,2
314937,2
314938,2
314939,2
314940,2
314941,2
314943,2
314944,2
314945,2
314946,2
314947,2
314948,2
314949,2
314950,2
314951,2
314952,2
314953,2
314959,2
314961,2
314963,2
314964,2
314968,2
314969,2
314970,2
314971,2
314972,2
314973,2
314975,2
314976,2
314977,2
314979,2
314980,2
314982,2
314983,2
314984,2
314985,2
314986,2
314987,2
314988,2
314989,2
314990,3
314991,3
314992,3
314994,3
314995,3
314996,3
314997,3
314998,3
314999,3
315000,3
315001,3
315002,3
315003,3
315004,3
315005,3
315006,3
315007,3
315008,3
315009,3
315010,3
315011,3
315012,3
315013,3
315014,3
315015,3
315016,3
315017,3
315018,3
315019,3
315020,3
315021,3
315022,3
315023,3
315024,3
315025,3
315026,3
315027,3
315028,3
315029,3
315030,3
315031,3
315032,3
315033,3
315034,3
315035,3
315036,3
315037,3
315038,3
315039,3
315040,3
315041,3
315042,3
315043,3
315044,3
315045,3
315046,3
315047,3
315048,3
315049,3
315050,3
315051,3
315052,3
315053,3
315054,3
315055,3
315056,3
315057,3
315058,3
315059,3
315060,3
315061,3
315062,3
315063,3
315064,3
315065,3
315066,3
315067,3
315068,3
315069,3
315070,3
315071,3
315072,3
315073,3
315074,3
315075,3
315076,3
315077,3
315078,3
315079,3
315080,3
315081,3
315082,3
315083,3
315084,3
315085,3
315086,3
315087,3
315088,3
315089,3
315090,3
315091,3
315092,3
315093,3
315094,3
315095,3
315096,3
315097,3
315098,3
315099,3
315100,3
315101,3
315102,3
315103,3
315104,3
315105,3
315106,3
315107,3
315108,3
315109,3
315110,3
315111,3
315112,3
315113,3
315114,3
315115,3
315116,3
315117,3
315118,3
315119,3
315120,3
315121,3
315122,3
315123,3
315124,3
315125,3
315126,3
315127,3
315128,3
315129,3
315130,3
315131,3
315132,3
315133,3
315134,3
315135,3
315136,3
315137,3
315138,3
315139,3
315140,3
315141,3
315142,3
315143,3
315144,3
315145,3
315146,3
315147,3
315148,3
315149,3
315150,3
315151,3
315152,3
315153,3
315154,3
315155,3
315156,3
315158,3
315159,3
315160,3
315161,3
315162,3
315163,3
315164,3
315166,3
315167,3
315168,3
315169,3
315170,3
315171,3
315172,3
315173,3
315174,3
315175,3
315176,3
315177,3
315178,3
315179,3
315180,3
315181,3
315182,3
315183,3
315184,3
315185,3
315186,3
315187,3
315188,3
315189,3
315190,3
315191,3
315192,3
315193,3
315194,3
315195,3
315196,3
315197,3
315198,3
315199,3
315200,3
315201,3
315202,3
315203,3
315204,3
315205,3
315206,3
315207,3
315208,3
315211,3
315212,3
315213,3
315214,3
315215,3
315216,3
315217,3
315219,3
315220,3
315221,3
315222,3
315223,3
315224,3
315225,3
315226,3
315227,3
315228,3
315229,3
315230,3
315231,3
315233,3
315234,3
315235,3
315236,3
315237,3
315238,3
315239,3
315240,3
315241,3
315242,3
315243,3
315244,3
315245,3
315246,3
315247,3
315248,3
315249,3
315250,3
315251,3
315252,3
315253,3
315254,3
315255,3
315256,3
315257,3
315259,3
315260,3
315261,3
315262,3
