msg_id,context_groups
517515,0
517516,0
517517,0
517518,0
517519,0
517520,0
517523,0
517524,0
517525,0
517526,0
517528,0
517529,0
517530,0
517531,0
517532,0
517533,0
517534,0
517535,0
517536,0
517537,0
517538,0
517539,0
517540,0
517541,0
517542,0
517543,0
517544,0
517545,0
517546,0
517547,0
517548,0
517549,0
517550,0
517551,0
517552,0
517553,0
517554,0
517555,0
517556,0
517557,0
517558,0
517559,0
517560,0
517562,0
517563,0
517564,0
517565,0
517566,0
517567,0
517569,0
517570,0
517571,0
517572,0
517574,0
517575,0
517576,0
517577,0
517578,0
517580,0
517581,0
517582,0
517583,0
517584,0
517585,0
517586,0
517587,0
517589,0
517590,0
517591,0
517592,0
517593,0
517594,0
517596,0
517597,0
517598,0
517599,0
517609,0
517611,0
517612,0
517613,0
517615,0
517616,0
517617,0
517618,0
517619,0
517620,0
517621,0
517622,0
517623,0
517624,0
517625,0
517626,0
517627,0
517628,0
517629,0
517630,0
517631,0
517632,0
517633,0
517634,0
517635,0
517636,0
517637,0
517638,0
517639,0
517640,0
517641,0
517642,0
517643,0
517644,0
517645,0
517646,0
517647,0
517648,0
517649,0
517650,0
517651,0
517652,0
517653,0
517654,0
517655,0
517656,0
517657,0
517658,0
517659,0
517660,0
517661,0
517663,0
517664,0
517666,0
517667,0
517668,0
517669,0
517673,0
517674,0
517675,0
517676,0
517677,0
517678,0
517679,0
517680,0
517681,0
517682,0
517683,0
517684,0
517685,0
517686,0
517687,0
517688,0
517689,0
517690,0
517691,0
517692,0
517693,0
517694,0
517695,0
517696,0
517697,0
517698,0
517699,0
517700,0
517701,0
517702,0
517703,0
517704,0
517705,0
517706,0
517707,0
517708,0
517710,0
517711,0
517712,0
517713,0
517714,0
517716,0
517717,0
517718,0
517719,0
517720,0
517721,0
517722,0
517723,0
517724,0
517725,0
517726,0
517727,0
517728,0
517729,0
517730,0
517731,0
517732,0
517733,0
517734,0
517735,0
517736,0
517737,0
517738,0
517739,0
517740,0
517741,0
517742,0
517743,0
517744,0
517745,0
517746,0
517747,0
517748,0
517749,0
517750,0
517753,0
517754,0
517755,0
517756,0
517757,0
517758,0
517761,0
517762,0
517763,0
517764,0
517765,0
517766,0
517767,0
517768,0
517769,0
517770,0
517771,0
517773,0
517774,0
517775,0
517776,0
517777,0
517778,0
517779,0
517780,0
517781,0
517782,0
517783,0
517784,0
517785,0
517786,0
517787,0
517788,0
517789,0
517790,0
517791,0
517792,0
517793,0
517794,0
517795,0
517796,0
517797,0
517798,0
517799,0
517801,0
517802,0
517803,0
517804,0
517805,0
517806,0
517807,0
517808,0
517809,0
517810,0
517811,0
517812,0
517813,0
517814,0
517815,0
517816,0
517817,0
517818,0
517820,0
517821,0
517822,0
517823,0
517824,0
517825,0
517826,0
517827,0
517828,0
517829,0
517830,0
517831,0
517832,0
517833,0
517835,0
517848,0
517849,0
517850,0
517851,0
517852,0
517853,0
517854,0
517855,1
517856,1
517857,1
517858,1
517859,1
517860,1
517861,1
517862,1
517863,1
517864,1
517865,1
517866,1
517867,1
517868,1
517869,1
517870,1
517871,1
517872,1
517873,1
517874,1
517875,1
517876,1
517877,1
517878,1
517879,1
517880,1
517881,1
517882,1
517883,1
517884,1
517885,1
517886,1
517887,1
517888,1
517889,1
517890,1
517891,1
517892,1
517893,1
517894,1
517895,1
517896,1
517897,1
517898,1
517899,1
517900,1
517901,1
517902,1
517903,1
517904,1
517905,1
517906,1
517907,1
517908,1
517909,1
517910,1
517911,1
517912,1
517913,1
517914,1
517915,1
517916,1
517917,1
517918,1
517919,1
517921,1
517922,1
517923,1
517924,1
517925,1
517926,1
517927,1
517928,1
517929,1
517930,1
517931,1
517932,1
517933,1
517934,1
517936,1
517937,1
517938,1
517939,1
517940,1
517941,1
517942,1
517943,1
517944,1
517945,1
517946,1
517947,1
517948,1
517949,1
517950,1
517951,1
517952,1
517953,1
517954,1
517955,1
517956,1
517957,1
517958,1
517959,1
517960,1
517962,1
517963,1
517964,1
517965,1
517966,1
517967,1
517968,1
517969,1
517970,1
517971,1
517972,1
517973,1
517974,1
517975,1
517976,1
517977,1
517978,1
517979,1
517980,1
517981,1
517982,1
517983,1
517984,1
517985,1
517986,1
517987,1
517988,1
517989,1
517990,1
517991,1
517992,1
517993,1
517994,1
517995,1
517996,1
517997,1
517998,1
517999,1
518000,1
518001,1
518002,1
518003,1
518004,1
518005,1
518006,1
518007,1
518008,1
518009,1
518010,1
518011,1
518012,1
518013,1
518014,1
518015,1
518016,1
518017,1
518018,1
518019,1
518021,1
518022,1
518023,1
518024,1
518025,1
518026,1
518027,1
518028,1
518029,1
518030,1
518031,1
518032,1
518033,1
518034,1
518035,1
518036,1
518041,1
518042,1
518043,1
518044,1
518045,1
518046,1
518047,1
518048,1
518049,1
518050,1
518051,1
518052,1
518053,1
518054,1
518056,1
518057,1
518058,1
518060,1
518061,1
518062,1
518063,1
518064,1
518070,1
518071,1
518072,1
518073,1
518074,1
518075,1
518076,1
518077,1
518078,1
518079,1
518080,1
518081,1
518082,1
518083,1
518084,1
518085,1
518086,1
518087,1
518088,1
518089,1
518090,1
518091,1
518092,1
518093,1
518094,1
518095,1
518096,1
518097,1
518098,1
518099,1
518100,1
518101,1
518102,1
518103,1
518104,1
518105,1
518106,1
518107,1
518108,1
518109,1
518110,1
518111,1
518112,1
518114,1
518115,1
518116,1
518117,1
518118,1
518119,1
518120,1
518123,1
518124,1
518125,1
518126,1
518127,1
518128,1
518129,1
518130,1
518131,1
518132,1
518133,1
518134,1
518135,1
518136,1
518137,1
518138,1
518139,1
518140,1
518141,1
518142,1
518144,1
518145,1
518146,1
518147,1
518148,1
518149,1
518150,1
518151,1
518152,1
518153,1
518154,1
518155,1
518156,1
518157,1
518158,1
518159,1
518160,1
518161,1
518162,1
518163,1
518164,1
518165,1
518166,1
518167,1
518168,1
518169,1
518170,1
518171,1
518172,1
518173,1
518174,2
518175,2
518176,2
518177,2
518178,2
518179,2
518180,2
518181,2
518182,2
518183,2
518184,2
518185,2
518186,2
518187,2
518188,2
518189,2
518190,2
518191,2
518192,2
518193,2
518195,2
518196,2
518197,2
518199,2
518200,2
518201,2
518202,2
518203,2
518204,2
518205,2
518206,2
518207,2
518208,2
518209,2
518210,2
518211,2
518212,2
518214,2
518215,2
518216,2
518217,2
518218,2
518219,2
518220,2
518221,2
518223,2
518224,2
518229,2
518230,2
518232,2
518234,2
518235,2
518236,2
518238,2
518239,2
518240,2
518241,2
518242,2
518243,2
518244,2
518245,2
518246,2
518247,2
518248,2
518250,2
518251,2
518252,2
518253,2
518254,2
518255,2
518256,2
518257,2
518258,2
518259,2
518261,2
518263,2
518267,2
518268,2
518269,2
518271,2
518272,2
518273,2
518274,2
518275,2
518276,2
518277,2
518278,2
518279,2
518280,2
518281,2
518282,2
518283,2
518284,2
518285,2
518286,2
518287,2
518289,2
518290,2
518291,2
518293,2
518294,2
518295,2
518296,2
518297,2
518300,2
518301,2
518302,2
518303,2
518305,2
518306,2
518307,2
518308,2
518309,2
518310,2
518313,2
518314,2
518315,2
518316,2
518317,2
518318,2
518319,2
518320,2
518321,2
518322,2
518323,2
518324,2
518325,2
518326,2
518327,2
518328,2
518331,2
518332,2
518333,2
518334,2
518335,2
518336,2
518337,2
518338,2
518339,2
518340,2
518341,2
518342,2
518343,2
518344,2
518345,2
518346,2
518347,2
518348,2
518349,2
518350,2
518351,2
518352,2
518353,2
518354,2
518355,2
518356,2
518357,2
518358,2
518359,2
518361,2
518362,2
518363,2
518364,2
518365,2
518366,2
518367,2
518368,2
518369,2
518370,2
518371,2
518375,2
518376,2
518378,2
518379,2
518380,2
518381,2
518382,2
518383,2
518384,2
518385,2
518386,2
518387,2
518388,2
518389,2
518390,2
518391,2
518392,2
518393,2
518394,2
518395,2
518396,2
518397,2
518407,2
518409,2
518410,2
518411,2
518412,2
518413,2
518414,2
518415,2
518416,2
518417,2
518418,2
518419,2
518420,2
518421,2
518423,2
518424,2
518425,2
518426,2
518427,2
518428,2
518429,2
518430,2
518431,2
518432,2
518433,2
518434,2
518435,2
518436,2
518439,2
518441,2
518443,2
518444,2
518445,2
518446,2
518447,2
518449,2
518450,2
518451,2
518452,2
518453,2
518454,2
518455,2
518456,2
518457,2
518458,2
518459,2
518460,2
518461,2
518462,2
518463,2
518464,2
518465,2
518466,2
518467,2
518468,2
518469,2
518470,2
518471,2
518472,2
518473,2
518474,2
518475,2
518476,2
518477,2
518478,2
518479,2
518480,2
518481,2
