msg_id,context_groups
416550,0
416552,0
416553,0
416554,0
416555,0
416557,0
416561,0
416562,0
416563,0
416564,0
416568,0
416569,0
416570,0
416572,0
416573,0
416575,0
416577,0
416584,0
416585,0
416588,0
416589,0
416590,0
416591,0
416592,0
416593,0
416594,0
416595,0
416596,0
416597,0
416598,0
416599,0
416600,0
416601,0
416602,0
416603,0
416604,0
416605,0
416606,0
416607,0
416608,0
416609,0
416610,0
416611,0
416612,0
416613,0
416614,0
416616,0
416617,0
416618,0
416620,0
416621,0
416622,0
416623,0
416624,0
416625,0
416626,0
416627,0
416629,0
416631,0
416634,0
416636,0
416637,0
416638,0
416644,0
416647,0
416648,0
416649,0
416650,0
416654,0
416655,0
416672,0
416676,0
416677,0
416678,0
416682,0
416683,0
416684,0
416685,0
416686,0
416687,0
416688,0
416690,0
416692,0
416694,0
416696,0
416697,0
416698,0
416699,0
416700,0
416701,0
416702,0
416703,0
416704,0
416705,0
416710,0
416711,0
416712,0
416713,0
416714,0
416715,0
416716,0
416717,0
416718,0
416719,0
416720,0
416721,0
416722,0
416723,0
416724,0
416725,0
416726,0
416728,0
416729,0
416730,0
416732,0
416733,0
416736,0
416737,0
416738,0
416742,0
416744,0
416745,0
416746,0
416751,0
416752,0
416756,0
416757,0
416758,0
416759,0
416761,0
416762,0
416763,0
416764,0
416765,0
416766,0
416767,0
416768,0
416774,0
416775,0
416776,0
416777,0
416781,0
416782,0
416784,0
416785,0
416786,0
416787,0
416788,0
416789,0
416790,0
416791,0
416792,0
416793,0
416794,0
416795,0
416796,0
416797,0
416798,0
416799,0
416802,0
416805,0
416806,0
416807,0
416810,0
416811,0
416812,0
416813,0
416814,0
416815,0
416816,0
416817,0
416818,0
416819,0
416820,0
416821,0
416822,0
416823,0
416826,0
416827,0
416828,0
416829,0
416830,0
416831,0
416832,0
416833,0
416834,1
416835,1
416836,1
416837,1
416838,1
416839,1
416840,1
416841,1
416842,1
416843,1
416845,1
416846,1
416847,1
416848,1
416849,1
416850,1
416851,1
416852,1
416855,1
416856,1
416858,1
416859,1
416860,1
416861,1
416862,1
416863,1
416864,1
416865,1
416866,1
416867,1
416868,1
416869,1
416870,1
416871,1
416873,1
416874,1
416875,1
416878,1
416879,1
416880,1
416881,1
416882,1
416883,1
416884,1
416885,1
416886,1
416887,1
416892,1
416893,1
416894,1
416895,1
416897,1
416898,1
416899,1
416900,1
416901,1
416905,1
416907,1
416908,1
416911,1
416912,1
416913,1
416914,1
416915,1
416917,1
416918,1
416920,1
416924,1
416927,1
416928,1
416929,1
416930,1
416936,1
416937,1
416938,1
416939,1
416940,1
416941,1
416943,1
416944,1
416949,1
416950,1
416952,1
416953,1
416954,1
416955,1
416961,1
416962,1
416963,1
416964,1
416966,1
416967,1
416968,1
416969,1
416970,1
416971,1
416972,1
416973,1
416974,1
416975,1
416976,1
416977,1
416978,1
416979,1
416980,1
416981,1
416982,1
416983,1
416984,1
416985,1
416986,1
416987,1
416988,1
416989,1
416996,1
416997,1
416998,1
416999,1
417001,1
417002,1
417003,1
417005,1
417008,1
417010,1
417011,1
417012,1
417013,1
417014,1
417015,1
417016,1
417017,1
417018,1
417019,1
417020,1
417021,1
417022,1
417027,1
417028,1
417029,1
417031,1
417032,1
417033,1
417034,1
417035,1
417036,1
417037,1
417038,1
417039,1
417040,1
417041,1
417042,1
417043,1
417044,1
417045,1
417046,1
417047,1
417048,1
417049,1
417050,1
417051,1
417052,1
417053,1
417054,1
417055,1
417056,1
417057,1
417058,1
417059,1
417060,1
417061,1
417062,1
417064,1
417065,1
417066,1
417067,1
417068,1
417070,1
417071,1
417072,1
417073,1
417074,1
417075,1
417077,1
417078,1
417079,1
417080,1
417081,1
417082,1
417083,1
417085,1
417086,1
417088,1
417089,1
417090,1
417091,1
417092,1
417093,1
417094,2
417095,2
417096,2
417097,2
417098,2
417099,2
417100,2
417105,2
417106,2
417107,2
417113,2
417119,2
417120,2
417121,2
417122,2
417123,2
417124,2
417125,2
417126,2
417127,2
417128,2
417129,2
417130,2
417131,2
417132,2
